"id","temp","bar","hum","sol","w.d","w.s","dt"
"325",3.39,990.79,63.2832,2.46875,81.88129,1.76,"2008-01-03 06:00"
"326",2.94,990.85,64.1024,2.48875,21.79496,1.10667,"2008-01-03 06:10"
"327",3,991.12,65.3312,2.48625,7.08453,1.26667,"2008-01-03 06:20"
"328",3.12,991.32,66.048,2.40125,14.48561,1.36,"2008-01-03 06:30"
"329",3.19,991.45,66.2528,2.45375,72.90288,1.49333,"2008-01-03 06:40"
"330",3.32,991.56,66.304,2.43625,62.88849,1.6,"2008-01-03 06:50"
"331",3.29,991.65,66.4576,2.4725,77.6223,1.58667,"2008-01-03 07:00"
"332",3.21,991.82,66.5088,2.4125,52.61511,1.4,"2008-01-03 07:10"
"333",3.15,991.89,66.7648,3.57875,52.73022,1.32,"2008-01-03 07:20"
"334",3.15,991.92,66.8672,4.205,68.64388,1.56,"2008-01-03 07:30"
"335",3.14,991.98,66.9184,10.22,31.6223,1.72,"2008-01-03 07:40"
"336",2.99,992.05,67.5328,21.36,36.14029,1.78667,"2008-01-03 07:50"
"337",3.04,992.15,68.5568,36.83,49.34892,2.34667,"2008-01-03 08:00"
"338",3.11,992.28,68.8128,55.68,52.01079,1.61333,"2008-01-03 08:10"
"339",3.18,992.38,69.2736,73.68,49.04676,1.8,"2008-01-03 08:20"
"340",3.26,992.58,69.3248,91.84,51.93885,1.72,"2008-01-03 08:30"
"341",3.34,992.62,68.6592,107.52,65.76619,1.77333,"2008-01-03 08:40"
"342",3.52,992.78,67.6864,123.2,36.19784,1.93333,"2008-01-03 08:50"
"343",3.6,992.85,67.4304,148.16,26.14029,2.24,"2008-01-03 09:00"
"344",3.79,993.05,67.2768,174.48,72.67266,1.48,"2008-01-03 09:10"
"345",4.11,993.29,66.5088,185.44,56.01079,1.52,"2008-01-03 09:20"
"346",4.42,993.35,65.5872,188.72,44.85971,1.37333,"2008-01-03 09:30"
"347",4.73,993.38,64.1536,194.48,22.01079,1.53333,"2008-01-03 09:40"
"348",5.03,993.35,62.976,200.08,1.8759,1.98667,"2008-01-03 09:50"
"349",5.35,993.45,62.0032,205.6,26.34173,1.74667,"2008-01-03 10:00"
"350",5.53,993.49,62.464,211.36,77.04676,1.74667,"2008-01-03 10:10"
"351",5.81,993.62,60.2624,209.52,49.78058,1.72,"2008-01-03 10:20"
"352",5.72,993.69,59.5968,205.2,42.05396,1.85333,"2008-01-03 10:30"
"353",5.91,993.69,59.2384,210.32,75.20504,1.29333,"2008-01-03 10:40"
"354",6.35,993.72,55.3984,218.88,205.6223,0.76,"2008-01-03 10:50"
"355",6.93,993.75,52.736,235.36,199.63669,1.21333,"2008-01-03 11:00"
"356",7,993.65,53.2992,271.92,302.19784,1.69333,"2008-01-03 11:10"
"357",6.63,993.69,51.9168,288.48,6.48561,1.13333,"2008-01-03 11:20"
"358",6.85,993.65,51.2512,289.44,261.44964,1.33333,"2008-01-03 11:30"
"359",6.86,993.62,49.0496,261.28,334.54316,1.73333,"2008-01-03 11:40"
"360",6.84,993.52,47.9744,247.92,310.94604,1.73333,"2008-01-03 11:50"
"361",7.12,993.35,48.5376,249.76,285.96763,1.22667,"2008-01-03 12:00"
"362",7.06,993.35,47.616,239.2,278.02518,2.24,"2008-01-03 12:10"
"363",6.93,993.35,48.128,235.04,303.1187,1.89333,"2008-01-03 12:20"
"364",6.94,993.35,48.384,226.96,227.72302,1.74667,"2008-01-03 12:30"
"365",7.36,993.29,47.5136,228.96,288.96043,1.50667,"2008-01-03 12:40"
"366",7.17,993.22,47.7184,246.16,324.75899,2.4,"2008-01-03 12:50"
"367",7.17,993.18,47.616,254.4,183.98201,1.77333,"2008-01-03 13:00"
"368",7.37,993.15,47.36,235.84,311.40648,2.18667,"2008-01-03 13:10"
"369",7.47,993.08,46.848,223.52,267.55036,1.73333,"2008-01-03 13:20"
"370",7.59,992.92,46.7456,214.4,253.85252,1.76,"2008-01-03 13:30"
"371",7.65,992.95,46.7456,223.2,281.2482,2.26667,"2008-01-03 13:40"
"372",7.62,992.98,46.1312,218.64,262.83094,2.09333,"2008-01-03 13:50"
"373",7.66,993.09,46.3872,219.92,318.54316,1.77333,"2008-01-03 14:00"
"374",7.51,993.09,46.3872,201.04,311.98201,2.34667,"2008-01-03 14:10"
"375",7.4,993.12,44.7488,186.32,285.85252,2.18667,"2008-01-03 14:20"
"376",7.41,993.18,44.9536,183.52,317.39209,1.77333,"2008-01-03 14:30"
"377",7.5,993.15,43.6736,178.24,323.26259,1.97333,"2008-01-03 14:40"
"378",7.41,993.18,43.9296,174.08,277.91007,2.10667,"2008-01-03 14:50"
"379",7.57,993.25,43.1104,173.12,287.80935,1.33333,"2008-01-03 15:00"
"380",7.59,993.29,43.0592,175.6,282.39928,1.2,"2008-01-03 15:10"
"381",7.67,993.29,43.0592,172.88,272.03957,1.34667,"2008-01-03 15:20"
"382",7.81,993.29,43.4176,166.48,248.44245,1.85333,"2008-01-03 15:30"
"383",7.77,993.42,43.5712,159.04,315.20504,2.09333,"2008-01-03 15:40"
"384",7.42,993.58,45.5168,152.24,281.82374,2.12,"2008-01-03 15:50"
"385",7.24,993.72,45.9264,149.92,311.86691,2.4,"2008-01-03 16:00"
"386",7.02,993.82,44.6464,141.68,343.52158,2.28,"2008-01-03 16:10"
"387",7.04,993.95,42.4448,126.64,259.83813,1.93333,"2008-01-03 16:20"
"388",7.1,993.98,44.4928,110.4,336.84532,1.89333,"2008-01-03 16:30"
"389",6.42,994.15,47.872,90.16,345.2482,2.85333,"2008-01-03 16:40"
"390",5.96,994.38,48.0768,63.92,350.65827,2.37333,"2008-01-03 16:50"
"391",5.58,994.51,48.4864,37.73,18.24101,2.88,"2008-01-03 17:00"
"392",5.13,994.58,49.8176,21.26,7.13669,2.53333,"2008-01-03 17:10"
"393",4.88,994.78,51.4048,10.13,8.69245,2.62667,"2008-01-03 17:20"
"394",4.67,994.98,52.8896,4.70875,43.33453,2.45333,"2008-01-03 17:30"
"395",4.3,995.08,54.016,3.50125,43.67986,1.65333,"2008-01-03 17:40"
"396",4.06,995.15,54.8352,2.35125,25.56475,2.42667,"2008-01-03 17:50"
"397",3.98,995.35,55.1424,2.365,46.45683,1.69333,"2008-01-03 18:00"
"398",3.94,995.45,55.7568,2.37875,26.15468,2.01333,"2008-01-03 18:10"
"399",3.79,995.51,56.1664,2.42375,68.8741,1.52,"2008-01-03 18:20"
"400",3.57,995.71,56.1664,2.40375,46.08273,1.89333,"2008-01-03 18:30"
"401",3.64,995.82,55.1424,2.36875,50.70144,1.74667,"2008-01-03 18:40"
"402",3.72,995.98,54.528,2.39125,33.33453,2.24,"2008-01-03 18:50"
"403",3.76,996.08,54.4256,2.39625,23.56475,2.65333,"2008-01-03 19:00"
"404",3.7,996.18,53.76,2.40875,36.03957,2.05333,"2008-01-03 19:10"
"405",3.68,996.28,52.0704,2.3675,23.47842,1.74667,"2008-01-03 19:20"
"406",3.51,996.44,51.8656,2.3975,42.67266,1.01333,"2008-01-03 19:30"
"407",3.52,996.51,51.1488,2.43125,76.93166,1.16,"2008-01-03 19:40"
"408",3.44,996.61,50.9952,2.4625,17.19065,0.58667,"2008-01-03 19:50"
"409",3.23,996.64,50.8928,2.51125,17.65108,0.4,"2008-01-03 20:00"
"410",2.95,996.71,51.2512,2.41,58.73022,0.62667,"2008-01-03 20:10"
"411",2.56,996.75,52.4288,2.4375,75.89568,0.8,"2008-01-03 20:20"
"412",2.66,996.81,51.9168,2.43625,56.7446,0.72,"2008-01-03 20:30"
"413",3.01,996.81,51.968,2.4325,56.02518,0.4,"2008-01-03 20:40"
"414",2.86,996.88,53.0432,2.425,75.89568,0.8,"2008-01-03 20:50"
"415",2.8,996.91,54.016,2.4175,42.38489,0.8,"2008-01-03 21:00"
"416",2.53,996.95,55.1936,2.415,79.46403,0.78667,"2008-01-03 21:10"
"417",2.48,997.08,55.7568,2.45125,79.57914,0.49333,"2008-01-03 21:20"
"418",2.6,997.11,57.0368,2.42125,33.6223,0.85333,"2008-01-03 21:30"
"419",2.93,997.08,58.7776,3.07625,345.59352,1.49333,"2008-01-03 21:40"
"420",3,997.15,59.2896,2.47125,270.77338,0.92,"2008-01-03 21:50"
"421",2.81,997.08,60.4672,2.47,65.42086,0.42667,"2008-01-03 22:00"
"422",2.93,997.18,60.6208,2.4675,358.2554,0.46667,"2008-01-03 22:10"
"423",2.94,997.38,61.184,2.4325,43.08993,0.57333,"2008-01-03 22:20"
"424",3.12,997.28,61.3888,2.4525,51.2482,1.48,"2008-01-03 22:30"
"425",3.31,997.28,61.2352,2.405,3.8777,1.48,"2008-01-03 22:40"
"426",3.48,997.31,60.928,2.41375,357.33453,0.77333,"2008-01-03 22:50"
"427",3.52,997.35,60.9792,2.4775,80.96043,0.45333,"2008-01-03 23:00"
"428",3.59,997.44,61.5936,2.4,21.6223,0.57333,"2008-01-03 23:10"
"429",3.71,997.48,62.0032,2.37625,34.67266,0.62667,"2008-01-03 23:20"
"430",3.78,997.41,62.1056,2.37375,27.53597,0.50667,"2008-01-03 23:30"
"431",3.89,997.38,62.4128,2.395,33.60791,0.53333,"2008-01-03 23:40"
"432",3.94,997.38,62.8224,2.4075,26.06835,0.76,"2008-01-03 23:50"
"433",3.96,997.41,62.9248,2.39625,96.03957,0.6,"2008-01-04 00:00"
"434",4.05,997.51,62.7712,2.41125,84.8741,0.48,"2008-01-04 00:10"
"435",3.98,997.58,63.0784,2.41,78.19784,0.57333,"2008-01-04 00:20"
"436",3.99,997.58,63.1808,2.415,65.07554,0.6,"2008-01-04 00:30"
"437",4.04,997.55,63.5392,2.44875,351.23381,0.90667,"2008-01-04 00:40"
"438",4.14,997.58,63.7952,2.53125,23.67986,1.12,"2008-01-04 00:50"
"439",4.13,997.64,64.1024,2.3575,3.23741,1.44,"2008-01-04 01:00"
"440",4.22,997.71,64.256,2.455,17.79496,1.88,"2008-01-04 01:10"
"441",4.22,997.88,64.6144,2.37625,19.14748,1.52,"2008-01-04 01:20"
"442",4.28,997.98,64.512,2.44125,38.70144,1.68,"2008-01-04 01:30"
"443",4.28,997.98,64.8704,3.06375,342.2554,1.32,"2008-01-04 01:40"
"444",4.28,998.08,65.1264,2.3425,357.21942,1.44,"2008-01-04 01:50"
"445",4.22,998.18,65.3312,2.41,311.17626,1.05333,"2008-01-04 02:00"
"446",4.3,998.34,65.1776,2.4525,358.48561,1.32,"2008-01-04 02:10"
"447",4.21,998.34,65.536,2.4525,9.78058,1.36,"2008-01-04 02:20"
"448",4.12,998.37,65.28,2.3825,27.7518,1.57333,"2008-01-04 02:30"
"449",4.11,998.54,64.6656,2.39125,8.4982,1.58667,"2008-01-04 02:40"
"450",3.97,998.64,64.7168,2.36375,27.86691,1.78667,"2008-01-04 02:50"
"451",3.87,998.61,64.6144,2.4425,347.78058,1.45333,"2008-01-04 03:00"
"452",3.69,998.74,64.9728,2.46125,355.60791,1.22667,"2008-01-04 03:10"
"453",3.58,998.68,65.3312,2.37,3.14209,1.49333,"2008-01-04 03:20"
"454",3.53,998.68,65.28,2.38375,23.03237,1.6,"2008-01-04 03:30"
"455",3.65,998.64,64.4096,2.3775,22.80216,1.78667,"2008-01-04 03:40"
"456",3.64,998.54,64.1024,2.41625,7.10072,1.49333,"2008-01-04 03:50"
"457",3.59,998.51,64.2048,2.3825,357.79496,1.10667,"2008-01-04 04:00"
"458",3.59,998.47,64.2048,2.44625,10.5,1.18667,"2008-01-04 04:10"
"459",3.75,998.61,63.1808,2.45375,327.17626,1.14667,"2008-01-04 04:20"
"460",3.69,998.64,62.72,2.42375,63.23381,1.01333,"2008-01-04 04:30"
"461",3.45,998.61,63.6928,2.40875,57.39209,1.12,"2008-01-04 04:40"
"462",3.36,998.64,63.8976,2.39125,43.59352,1.18667,"2008-01-04 04:50"
"463",3.41,998.84,63.8976,2.3725,21.95324,1.32,"2008-01-04 05:00"
"464",3.6,998.94,63.3344,2.3725,25.6223,1.78667,"2008-01-04 05:10"
"465",3.79,998.88,62.3616,2.9725,19.89568,1.97333,"2008-01-04 05:20"
"466",3.99,998.94,60.3136,2.375,23.20504,2,"2008-01-04 05:30"
"467",4.1,999.04,58.88,2.37375,19.96763,1.85333,"2008-01-04 05:40"
"468",4.06,999.21,58.4192,2.95875,35.40648,1.85333,"2008-01-04 05:50"
"469",4.12,999.31,58.112,2.38125,19.23381,2.14667,"2008-01-04 06:00"
"470",4.16,999.34,58.4192,2.3925,369.8813,2.06667,"2008-01-04 06:10"
"471",4.16,999.47,59.6992,2.43875,11.13309,1.73333,"2008-01-04 06:20"
"472",4.38,999.57,61.0304,2.43375,347.08993,2.65333,"2008-01-04 06:30"
"473",4.5,999.61,61.6448,2.45875,6.96043,1.97333,"2008-01-04 06:40"
"474",4.46,999.74,64.6656,2.33875,5.84892,2.41333,"2008-01-04 06:50"
"475",4.54,999.87,66.6112,2.3625,355.26259,2.29333,"2008-01-04 07:00"
"476",4.55,1000.04,67.7888,2.43,359.52158,1.14667,"2008-01-04 07:10"
"477",4.51,1000.17,69.0688,3.03375,348.93165,1.36,"2008-01-04 07:20"
"478",4.56,1000.3,70.0416,3.55625,339.72302,1.41333,"2008-01-04 07:30"
"479",4.69,1000.57,70.3488,4.79,5.78058,1.2,"2008-01-04 07:40"
"480",4.76,1000.61,70.7584,9.28,353.30575,0.90667,"2008-01-04 07:50"
"481",4.82,1000.61,71.6288,14.98,26.35611,1.21333,"2008-01-04 08:00"
"482",4.83,1000.7,71.8848,23.48,355.49281,1.22667,"2008-01-04 08:10"
"483",4.86,1000.81,71.8336,34.49,3.2554,1.38667,"2008-01-04 08:20"
"484",4.91,1001.04,72.1408,48.96,19.73741,1.24,"2008-01-04 08:30"
"485",5.01,1001.14,72.0384,59.6,359.29137,1.24,"2008-01-04 08:40"
"486",5.13,1001.24,72.448,85.68,46.24101,1.50667,"2008-01-04 08:50"
"487",5.28,1001.4,72.8576,99.6,44.58633,1.64,"2008-01-04 09:00"
"488",5.39,1001.57,72.7552,107.12,29.46403,2.01333,"2008-01-04 09:10"
"489",5.46,1001.7,72.5504,130.56,27.60791,3.46667,"2008-01-04 09:20"
"490",5.4,1001.77,73.2672,157.52,17.7518,3.32,"2008-01-04 09:30"
"491",5.36,1001.94,73.5744,149.6,17.78058,3,"2008-01-04 09:40"
"492",5.32,1002.14,73.4208,114.24,42.5,2.97333,"2008-01-04 09:50"
"493",5.36,1002.2,73.6256,155.92,45.34892,2.52,"2008-01-04 10:00"
"494",5.37,1002.37,73.6768,145.6,41.10432,3.05333,"2008-01-04 10:10"
"495",5.22,1002.53,74.3936,108,43.03237,3.49333,"2008-01-04 10:20"
"496",5.13,1002.67,75.1616,165.92,14.2554,3.46667,"2008-01-04 10:30"
"497",5.23,1002.67,74.8544,209.68,12.24101,2.81333,"2008-01-04 10:40"
"498",5.23,1002.6,73.9328,215.28,12.91727,3.57333,"2008-01-04 10:50"
"499",5.33,1002.47,72.1408,286.8,24.78777,4.36,"2008-01-04 11:00"
"500",5.5,1002.34,71.5776,400,43.53597,4.28,"2008-01-04 11:10"
"501",5.68,1002.5,71.3216,451.2,49.63669,4.04,"2008-01-04 11:20"
"502",5.78,1002.5,71.4752,449.92,18.18345,4.28,"2008-01-04 11:30"
"503",5.73,1002.6,71.4752,341.12,19.1187,3.86667,"2008-01-04 11:40"
"504",5.59,1002.53,71.8848,365.44,76.70144,4.2,"2008-01-04 11:50"
"505",5.66,1002.43,71.8848,348.8,23.04676,3.94667,"2008-01-04 12:00"
"506",5.57,1002.3,71.3216,359.68,5.68705,4.4,"2008-01-04 12:10"
"507",5.68,1002.24,70.7584,498.56,17.20504,3.89333,"2008-01-04 12:20"
"508",5.9,1002.14,69.8368,499.2,12.85971,3.52,"2008-01-04 12:30"
"509",6.11,1002.14,69.5296,503.68,22.97482,3.25333,"2008-01-04 12:40"
"510",6.09,1002.14,68.5056,376.32,3.99101,3.4,"2008-01-04 12:50"
"511",6.07,1002.14,69.0176,377.6,18.28417,3.37333,"2008-01-04 13:00"
"512",6.04,1002.04,68.7104,378.24,333.50719,3.22667,"2008-01-04 13:10"
"513",6.09,1002.04,68.5056,392.32,37.1187,2.49333,"2008-01-04 13:20"
"514",6.19,1001.94,68.4032,478.08,14.93165,2.54667,"2008-01-04 13:30"
"515",6.27,1001.9,68.096,373.12,43.82374,3.08,"2008-01-04 13:40"
"516",6.3,1001.94,68.4032,308.48,38.44245,2.53333,"2008-01-04 13:50"
"517",6.21,1002.01,69.12,248.64,54.61511,2.96,"2008-01-04 14:00"
"518",5.99,1002.04,70.4,275.6,31.65108,3.08,"2008-01-04 14:10"
"519",5.95,1001.9,70.7072,396.8,21.34892,3.77333,"2008-01-04 14:20"
"520",6.15,1001.87,69.9904,426.88,35.47842,3.29333,"2008-01-04 14:30"
"521",6.17,1001.87,68.864,357.76,9.08273,3.58667,"2008-01-04 14:40"
"522",6,1001.9,69.7344,258.88,22.94604,3.68,"2008-01-04 14:50"
"523",6.01,1001.9,69.8368,215.84,21.67986,3,"2008-01-04 15:00"
"524",5.93,1001.97,70.0928,173.44,33.66547,3.16,"2008-01-04 15:10"
"525",5.78,1002.04,70.2976,182.16,26.01079,3.24,"2008-01-04 15:20"
"526",5.66,1002.1,71.1168,217.76,59.9964,3.41333,"2008-01-04 15:30"
"527",5.77,1002.07,71.168,191.2,38.78777,3.10667,"2008-01-04 15:40"
"528",5.76,1002.14,70.7584,134.24,17.07554,3.17333,"2008-01-04 15:50"
"529",5.74,1002.24,71.3728,127.52,60.1259,2.12,"2008-01-04 16:00"
"530",5.59,1002.3,71.7824,86.64,318.54316,2.70667,"2008-01-04 16:10"
"531",5.63,1002.43,71.2704,47.44,391.98201,2.90667,"2008-01-04 16:20"
"532",5.48,1002.5,71.5264,40.11,46.09712,2.42667,"2008-01-04 16:30"
"533",5.32,1002.54,72.7552,45.6,19.01799,2.90667,"2008-01-04 16:40"
"534",5.25,1002.63,72.8064,35.6,88.55755,2.93333,"2008-01-04 16:50"
"535",5.19,1002.74,73.216,23.42,23.10432,2.49333,"2008-01-04 17:00"
"536",5.1,1002.77,73.7792,13.17,16.58633,2.64,"2008-01-04 17:10"
"537",5.07,1002.83,73.8816,8,355.49281,2.78667,"2008-01-04 17:20"
"538",4.99,1003,74.1376,4.12875,42.96043,3,"2008-01-04 17:30"
"539",4.97,1003.07,74.2912,2.92375,25.63669,2.85333,"2008-01-04 17:40"
"540",4.96,1003.14,74.0352,2.93,5.78417,2.48,"2008-01-04 17:50"
"541",4.92,1003.1,73.5744,2.38125,17.36331,3.17333,"2008-01-04 18:00"
"542",4.91,1003.17,73.5232,2.3525,24.34173,2.61333,"2008-01-04 18:10"
"543",4.94,1003.27,73.2672,2.3575,14.64388,2.72,"2008-01-04 18:20"
"544",5.02,1003.4,72.2944,2.3825,5.90468,3.30667,"2008-01-04 18:30"
"545",5.04,1003.5,71.3216,2.37,31.43525,3.6,"2008-01-04 18:40"
"546",4.99,1003.6,70.5536,2.32875,41.27698,3.09333,"2008-01-04 18:50"
"547",5.01,1003.74,70.7072,2.41375,346.16906,2.56,"2008-01-04 19:00"
"548",5.13,1003.77,69.12,2.37875,36.91727,3.30667,"2008-01-04 19:10"
"549",5.13,1003.8,67.7888,2.3025,14.54317,2.58667,"2008-01-04 19:20"
"550",5.15,1003.83,67.2256,2.395,9.01259,2.89333,"2008-01-04 19:30"
"551",5.17,1004.07,67.4816,2.32,44.71583,3.13333,"2008-01-04 19:40"
"552",5.1,1004.23,67.9424,2.33,92.93166,2.34667,"2008-01-04 19:50"
"553",5,1004.37,68.1984,2.31,28.77338,2.13333,"2008-01-04 20:00"
"554",4.87,1004.43,68.5056,2.3625,54.26978,2.09333,"2008-01-04 20:10"
"555",4.83,1004.63,68.5056,2.36625,42.26978,2.32,"2008-01-04 20:20"
"556",4.77,1004.67,68.864,2.38,21.67986,2.21333,"2008-01-04 20:30"
"557",4.7,1004.7,70.0416,2.395,7.76259,2.52,"2008-01-04 20:40"
"558",4.66,1004.7,70.656,2.39,16.38489,2.24,"2008-01-04 20:50"
"559",4.54,1004.76,71.68,2.34875,7.79856,1.6,"2008-01-04 21:00"
"560",4.58,1004.76,71.5776,2.3675,27.0036,2.12,"2008-01-04 21:10"
"561",4.64,1004.83,71.5264,2.41625,392.90288,2,"2008-01-04 21:20"
"562",4.69,1004.9,71.168,2.3575,21.72302,2.42667,"2008-01-04 21:30"
"563",4.75,1004.9,70.2976,2.35625,40.65827,2.54667,"2008-01-04 21:40"
"564",4.77,1004.93,69.9392,2.3625,11.78058,2.45333,"2008-01-04 21:50"
"565",4.7,1004.9,69.7856,2.35875,49.50719,2.18667,"2008-01-04 22:00"
"566",4.65,1004.8,69.5296,2.37875,39.53597,2.46667,"2008-01-04 22:10"
"567",4.58,1004.9,69.3248,2.3475,25.66547,2.44,"2008-01-04 22:20"
"568",4.64,1005,68.864,2.37125,29.92446,2.81333,"2008-01-04 22:30"
"569",4.75,1004.93,68.4032,2.355,45.60791,3.38667,"2008-01-04 22:40"
"570",4.83,1005.06,67.2768,2.395,44.47122,3.42667,"2008-01-04 22:50"
"571",4.81,1005.26,66.1504,2.36125,45.56475,2.45333,"2008-01-04 23:00"
"572",4.76,1005.3,65.5872,2.3575,62.65827,2.42667,"2008-01-04 23:10"
"573",4.69,1005.27,65.5872,2.38875,74.28417,2.42667,"2008-01-04 23:20"
"574",4.53,1005.27,65.9456,2.405,28.34173,1.73333,"2008-01-04 23:30"
"575",4.33,1005.3,66.6624,2.39875,44.80216,1.26667,"2008-01-04 23:40"
"576",4.09,1005.33,67.0208,2.4675,32.91727,0.56,"2008-01-04 23:50"
"577",3.73,1005.3,68.3008,2.39625,18.35611,0.98667,"2008-01-05 00:00"
"578",3.56,1005.27,69.5808,2.4125,11.16187,1.32,"2008-01-05 00:10"
"579",3.74,1005.3,69.7344,2.3875,7.8759,1.49333,"2008-01-05 00:20"
"580",3.84,1005.3,69.5808,2.46875,15.03237,1.18667,"2008-01-05 00:30"
"581",3.9,1005.3,69.4784,2.41875,59.98201,1.65333,"2008-01-05 00:40"
"582",3.79,1005.33,69.5808,2.39625,48.1259,1.08,"2008-01-05 00:50"
"583",3.76,1005.23,70.144,2.41125,55.36331,1.24,"2008-01-05 01:00"
"584",3.8,1005.33,69.7344,2.3975,28.61511,0.94667,"2008-01-05 01:10"
"585",3.68,1005.47,70.0928,2.46125,60.05396,0.44,"2008-01-05 01:20"
"586",3.54,1005.46,70.9632,2.44,48.03957,0.4,"2008-01-05 01:30"
"587",3.44,1005.46,71.2192,2.39125,8.79676,0.49333,"2008-01-05 01:40"
"588",3.25,1005.63,71.7824,2.42875,68.29856,1.05333,"2008-01-05 01:50"
"589",3.06,1005.67,72.5504,2.38625,63.80935,1.13333,"2008-01-05 02:00"
"590",3.24,1005.6,72.192,2.3925,52.73022,1.08,"2008-01-05 02:10"
"591",3.29,1005.7,71.3728,2.40625,50.01079,0.98667,"2008-01-05 02:20"
"592",3.07,1005.83,71.9872,2.4075,52.14029,0.73333,"2008-01-05 02:30"
"593",3.18,1005.9,72.3968,2.41125,51.57914,1.17333,"2008-01-05 02:40"
"594",3.55,1005.96,71.2192,2.98,61.27698,1.12,"2008-01-05 02:50"
"595",3.78,1006,70.656,2.39375,49.46403,0.97333,"2008-01-05 03:00"
"596",3.86,1005.96,70.9632,2.40125,51.30575,1.22667,"2008-01-05 03:10"
"597",3.81,1005.9,71.168,2.39875,16.41367,1.02667,"2008-01-05 03:20"
"598",3.57,1005.96,72.2432,2.4025,60.24101,0.84,"2008-01-05 03:30"
"599",3.75,1005.96,71.936,2.4025,50.3705,1.68,"2008-01-05 03:40"
"600",3.95,1006,71.7824,2.41,55.13309,1.62667,"2008-01-05 03:50"
"601",4.3,1005.93,70.9632,2.415,17.70863,2.32,"2008-01-05 04:00"
"602",4.43,1006.06,70.656,2.40125,36.05396,1.96,"2008-01-05 04:10"
"603",4.49,1006.1,71.3728,2.385,56.77338,2.21333,"2008-01-05 04:20"
"604",4.55,1006.16,71.2704,2.39625,53.20504,2.04,"2008-01-05 04:30"
"605",4.51,1006.23,70.9632,2.37125,37.2482,1.70667,"2008-01-05 04:40"
"606",4.47,1006.23,69.9904,2.3675,76.93166,1.81333,"2008-01-05 04:50"
"607",4.45,1006.2,69.4784,2.35875,36.18345,1.81333,"2008-01-05 05:00"
"608",4.47,1006.13,69.0688,2.34875,37.03237,1.98667,"2008-01-05 05:10"
"609",4.48,1006.16,69.1712,2.36125,26.31295,1.50667,"2008-01-05 05:20"
"610",4.51,1006.2,69.376,2.9575,77.85252,2.36,"2008-01-05 05:30"
"611",4.53,1006.16,69.4784,2.355,3.35432,2.25333,"2008-01-05 05:40"
"612",4.5,1006.27,69.2224,2.35125,28.14029,2.29333,"2008-01-05 05:50"
"613",4.51,1006.13,68.864,2.3875,12.01079,2.09333,"2008-01-05 06:00"
"614",4.41,1006.16,69.0688,2.37125,85.79496,2.33333,"2008-01-05 06:10"
"615",4.3,1006.3,69.4784,2.3875,43.67986,2.14667,"2008-01-05 06:20"
"616",4.19,1006.53,69.2224,2.36125,58.58633,1.53333,"2008-01-05 06:30"
"617",4.16,1006.53,69.2224,2.365,51.52158,1.69333,"2008-01-05 06:40"
"618",4.21,1006.53,68.7616,2.37,31.60791,2.13333,"2008-01-05 06:50"
"619",4.19,1006.49,68.5568,2.3875,60.34173,1.69333,"2008-01-05 07:00"
"620",4.16,1006.47,68.352,2.99,128.5,1.66667,"2008-01-05 07:10"
"621",4.2,1006.5,68.0448,2.96,75.08993,1.8,"2008-01-05 07:20"
"622",4.12,1006.69,69.12,3.56,145.07554,1.38667,"2008-01-05 07:30"
"623",4.09,1006.89,70.0928,6,326.60072,1.29333,"2008-01-05 07:40"
"624",4.19,1006.89,70.2464,13.85,322.57194,0.98667,"2008-01-05 07:50"
"625",4.21,1007.09,70.2464,24.7,299.66547,1.22667,"2008-01-05 08:00"
"626",4.25,1007.13,70.2464,44.08,21.86691,0.92,"2008-01-05 08:10"
"627",4.37,1007.13,69.6832,66.96,19.98201,1.41333,"2008-01-05 08:20"
"628",4.49,1007.26,68.8128,90,32.7446,1.14667,"2008-01-05 08:30"
"629",4.68,1007.3,68.1472,111.76,58.5,1.66667,"2008-01-05 08:40"
"630",4.78,1007.59,67.8912,88.72,43.52158,0.98667,"2008-01-05 08:50"
"631",4.86,1007.83,67.84,84.8,112.96043,1.32,"2008-01-05 09:00"
"632",4.95,1007.93,67.1744,98.24,302.77338,1.77333,"2008-01-05 09:10"
"633",4.98,1007.86,67.84,124.16,93.39209,1.62667,"2008-01-05 09:20"
"634",5.09,1007.86,67.6352,151.44,18.39928,1.98667,"2008-01-05 09:30"
"635",5.21,1007.89,67.584,167.12,214.83094,2.21333,"2008-01-05 09:40"
"636",5.27,1007.8,68.1472,240.8,95.69424,1.44,"2008-01-05 09:50"
"637",5.52,1007.8,67.584,280.08,40.14029,1.61333,"2008-01-05 10:00"
"638",5.64,1007.83,66.8672,274.08,21.73741,1.92,"2008-01-05 10:10"
"639",5.66,1007.8,67.6864,272.88,78.19784,2.16,"2008-01-05 10:20"
"640",5.6,1007.93,68.8128,292.56,70.02518,2.89333,"2008-01-05 10:30"
"641",5.61,1007.96,69.4784,250.8,43.40648,1.90667,"2008-01-05 10:40"
"642",5.72,1008.03,69.12,186.32,59.53597,1.42667,"2008-01-05 10:50"
"643",5.76,1008.09,68.864,161.12,282.51439,1.10667,"2008-01-05 11:00"
"644",5.74,1008.03,67.8912,159.04,266.39928,0.81333,"2008-01-05 11:10"
"645",5.68,1007.76,67.7888,184.08,315.43525,1.62667,"2008-01-05 11:20"
"646",5.75,1007.73,68.1984,197.92,3772.70144,1.62667,"2008-01-05 11:30"
